speaker_id,name,role,gender,party,faction,terms,utterance_count,category,score,word_count,top_words
狩俣政作,狩俣 政作,議会運営委員会委員長,男,公明党,公明,"4,5,6",952,安全保障・基地問題,0.157789,8,"遺体,遺骨,戦争,追悼,爆撃"
砂川辰夫,砂川 辰夫,議員,男,無所属,-,4,271,暮らし・福祉,0.136988,6,"就労,就農,受給,難病,移住"
砂川辰夫,砂川 辰夫,議員,男,無所属,-,4,271,医療・健康,0.132357,6,"防疫,病気,接種,難病,患者"
砂川辰夫,砂川 辰夫,議員,男,無所属,-,4,271,子ども・教育,0.109322,5,"休園,教職員,小児,学園,校長"
砂川辰夫,砂川 辰夫,議員,男,無所属,-,4,271,まちづくり・インフラ,0.21042,10,"浚渫,浄化,転圧,水質,土砂"
砂川辰夫,砂川 辰夫,議員,男,無所属,-,4,271,農業・水産業,0.384434,10,"山羊,和牛,飼料,漁港,珊瑚"
砂川辰夫,砂川 辰夫,議員,男,無所属,-,4,271,観光・産業,0.082051,3,"購買,音楽,旅費"
砂川辰夫,砂川 辰夫,議員,男,無所属,-,4,271,環境・防災,0.270522,10,"珊瑚,漂着,被災,地震,汚染"
砂川辰夫,砂川 辰夫,議員,男,無所属,-,4,271,財政・税金,0.141238,7,"収納,収穫,銀行,充当,還元"
砂川辰夫,砂川 辰夫,議員,男,無所属,-,4,271,行政・議会運営,0.32111,16,"政党,任務,当選,規約,陳情"
砂川辰夫,砂川 辰夫,議員,男,無所属,-,4,271,安全保障・基地問題,0.275876,9,"弾薬,駐屯,艦船,軍事,有事"
下地勇徳,下地 勇徳,議員,男,無所属,-,"3,4",272,暮らし・福祉,0.208458,7,"民泊,傍聴,療養,就農,休業"
下地勇徳,下地 勇徳,議員,男,無所属,-,"3,4",272,医療・健康,0.23962,7,"接種,ｐｃｒ,視力,感覚,療養"
下地勇徳,下地 勇徳,議員,男,無所属,-,"3,4",272,子ども・教育,0.236756,10,"学区,休校,授業,教職員,学童"
下地勇徳,下地 勇徳,議員,男,無所属,-,"3,4",272,まちづくり・インフラ,0.579963,16,"用排水,汚泥,破砕,残土,土砂"
下地勇徳,下地 勇徳,議員,男,無所属,-,"3,4",272,農業・水産業,0.359651,16,"山羊,農村,漁港,農漁業,糖度"
下地勇徳,下地 勇徳,議員,男,無所属,-,"3,4",272,観光・産業,0.241735,8,"民泊,球場,旅客,球団,ｊｔａ"
下地勇徳,下地 勇徳,議員,男,無所属,-,"3,4",272,環境・防災,0.597012,19,"汚泥,土砂,大雨,防除,廃校"
下地勇徳,下地 勇徳,議員,男,無所属,-,"3,4",272,財政・税金,0.127897,6,"買収,収穫,還元,銀行,補佐"
下地勇徳,下地 勇徳,議員,男,無所属,-,"3,4",272,行政・議会運営,0.25142,11,"連盟,開通,市制,昇任,連合"
下地勇徳,下地 勇徳,議員,男,無所属,-,"3,4",272,安全保障・基地問題,0.038996,2,"拉致,駐屯"
長濱政治,長濱政治,副市長,,,,,1535,暮らし・福祉,0.269509,19,"引っ越し,人権,就農,年金,療養"
長濱政治,長濱政治,副市長,,,,,1535,医療・健康,0.331184,20,"口蹄,防疫,虐待,内科,接種"
長濱政治,長濱政治,副市長,,,,,1535,子ども・教育,0.238389,16,"学術,学級,小児,休園,文教"
長濱政治,長濱政治,副市長,,,,,1535,まちづくり・インフラ,0.640351,35,"約款,埠頭,工区,架橋,用排水"
長濱政治,長濱政治,副市長,,,,,1535,農業・水産業,0.401838,22,"漁協,珊瑚,蕎麦,農漁業,漁港"
長濱政治,長濱政治,副市長,,,,,1535,観光・産業,0.438338,23,"球団,演奏,旅客,球場,航路"
長濱政治,長濱政治,副市長,,,,,1535,環境・防災,0.628063,35,"汚濁,崖下,漂流,漂着,断層"
長濱政治,長濱政治,副市長,,,,,1535,財政・税金,0.959491,48,"随契,追認,清算,公庫,減給"
長濱政治,長濱政治,副市長,,,,,1535,行政・議会運営,1.23677,68,"訓告,随契,審理,再任,判決"
長濱政治,長濱政治,副市長,,,,,1535,安全保障・基地問題,0.286637,16,"艦隊,海軍,米軍,米国,日米"
高吉幸光,高吉 幸光,副議長,男,公明党,公明,"2,3,4",441,暮らし・福祉,0.21758,11,"不妊,民泊,療養,空き家,受給"
高吉幸光,高吉 幸光,副議長,男,公明党,公明,"2,3,4",441,医療・健康,0.341551,15,"不妊,口蹄,接種,療養,医師"
高吉幸光,高吉 幸光,副議長,男,公明党,公明,"2,3,4",441,子ども・教育,0.309822,17,"学級,休校,教科,授業,学力"
高吉幸光,高吉 幸光,副議長,男,公明党,公明,"2,3,4",441,まちづくり・インフラ,0.418379,20,"電源,断水,ｉｃｔ,工務,再建"
高吉幸光,高吉 幸光,副議長,男,公明党,公明,"2,3,4",441,農業・水産業,0.519129,22,"ｇａｐ,山羊,蕎麦,精肉,牧場"
高吉幸光,高吉 幸光,副議長,男,公明党,公明,"2,3,4",441,観光・産業,0.371204,18,"航路,球団,民泊,旅客,飲食"
高吉幸光,高吉 幸光,副議長,男,公明党,公明,"2,3,4",441,環境・防災,0.548107,27,"充電,酸化,断水,蓄電,炭素"
高吉幸光,高吉 幸光,副議長,男,公明党,公明,"2,3,4",441,財政・税金,0.381657,25,"収納,返済,損傷,滞納,追認"
高吉幸光,高吉 幸光,副議長,男,公明党,公明,"2,3,4",441,行政・議会運営,0.613213,34,"陳謝,閉庁,陳情,流会,規格"
高吉幸光,高吉 幸光,副議長,男,公明党,公明,"2,3,4",441,安全保障・基地問題,0.058207,5,"米国,駐屯,遺跡,有事,米軍"
粟国恒広,粟国 恒広,議会運営委員会委員長,男,無所属,地域創生保守会,"3,4,5,6",1008,暮らし・福祉,0.189718,12,"空き家,民泊,不妊,移住,就労"
粟国恒広,粟国 恒広,議会運営委員会委員長,男,無所属,地域創生保守会,"3,4,5,6",1008,医療・健康,0.370539,19,"抗原,ｐｃｒ,接種,外科,疎通"
粟国恒広,粟国 恒広,議会運営委員会委員長,男,無所属,地域創生保守会,"3,4,5,6",1008,子ども・教育,0.345263,18,"授業,学園,園児,学力,卒業"
粟国恒広,粟国 恒広,議会運営委員会委員長,男,無所属,地域創生保守会,"3,4,5,6",1008,まちづくり・インフラ,0.593752,31,"外構,農道,水質,工区,残土"
粟国恒広,粟国 恒広,議会運営委員会委員長,男,無所属,地域創生保守会,"3,4,5,6",1008,農業・水産業,0.48674,22,"漁港,養殖,蕎麦,圃場,牧場"
粟国恒広,粟国 恒広,議会運営委員会委員長,男,無所属,地域創生保守会,"3,4,5,6",1008,観光・産業,0.395499,19,"球団,球場,ｊｔａ,旅客,祝辞"
粟国恒広,粟国 恒広,議会運営委員会委員長,男,無所属,地域創生保守会,"3,4,5,6",1008,環境・防災,0.442235,22,"軽石,脱炭,防除,漂着,珊瑚"
粟国恒広,粟国 恒広,議会運営委員会委員長,男,無所属,地域創生保守会,"3,4,5,6",1008,財政・税金,0.598399,37,"ｐｆｉ,収穫,損益,予備,還元"
粟国恒広,粟国 恒広,議会運営委員会委員長,男,無所属,地域創生保守会,"3,4,5,6",1008,行政・議会運営,0.804565,47,"公報,開通,連帯,会派,謝罪"
粟国恒広,粟国 恒広,議会運営委員会委員長,男,無所属,地域創生保守会,"3,4,5,6",1008,安全保障・基地問題,0.45018,21,"拉致,追悼,空軍,駐屯,有事"
平百合香,平 百合香,文教社会委員会副委員長,女,無所属,-,4,314,暮らし・福祉,0.264135,8,"療養,移住,就労,引っ越し,傍聴"
平百合香,平 百合香,文教社会委員会副委員長,女,無所属,-,4,314,医療・健康,0.628265,14,"視力,健診,接種,療養,虐待"
平百合香,平 百合香,文教社会委員会副委員長,女,無所属,-,4,314,子ども・教育,0.202004,9,"文教,小児,校長,園児,学年"
平百合香,平 百合香,文教社会委員会副委員長,女,無所属,-,4,314,まちづくり・インフラ,0.256068,9,"浄化,汚泥,ｉｃｔ,造成,ｉｔ"
平百合香,平 百合香,文教社会委員会副委員長,女,無所属,-,4,314,農業・水産業,0.228907,8,"生乳,珊瑚,農漁業,藻類,食肉"
平百合香,平 百合香,文教社会委員会副委員長,女,無所属,-,4,314,観光・産業,0.181155,8,"物流,航路,ｊｔａ,飲食,民泊"
平百合香,平 百合香,文教社会委員会副委員長,女,無所属,-,4,314,環境・防災,0.175025,7,"珊瑚,汚泥,汚染,廃校,排出"
平百合香,平 百合香,文教社会委員会副委員長,女,無所属,-,4,314,財政・税金,0.115991,6,"滞納,財務,概算,財団,還元"
平百合香,平 百合香,文教社会委員会副委員長,女,無所属,-,4,314,行政・議会運営,0.452173,19,"請願,選考,陳情,投票,公益"
平百合香,平 百合香,文教社会委員会副委員長,女,無所属,-,4,314,安全保障・基地問題,0.137442,2,"火傷,領土"
山里雅彦,山里 雅彦,議長,男,無所属,無会派,"1,2,3,4,5",2916,暮らし・福祉,0.320657,19,"人権,民泊,休業,療養,空き家"
山里雅彦,山里 雅彦,議長,男,無所属,無会派,"1,2,3,4,5",2916,医療・健康,0.437916,24,"ｐｃｒ,視力,口蹄,虐待,接種"
山里雅彦,山里 雅彦,議長,男,無所属,無会派,"1,2,3,4,5",2916,子ども・教育,0.301869,19,"文教,学力,教職員,授業,休校"
山里雅彦,山里 雅彦,議長,男,無所属,無会派,"1,2,3,4,5",2916,まちづくり・インフラ,0.711712,37,"用排水,水門,埠頭,工区,汚泥"
山里雅彦,山里 雅彦,議長,男,無所属,無会派,"1,2,3,4,5",2916,農業・水産業,0.500436,26,"牡蠣,漁港,ｈａｃｃｐ,養殖,漁協"
山里雅彦,山里 雅彦,議長,男,無所属,無会派,"1,2,3,4,5",2916,観光・産業,0.476812,28,"祝辞,民泊,物流,航路,祝賀"
山里雅彦,山里 雅彦,議長,男,無所属,無会派,"1,2,3,4,5",2916,環境・防災,0.81118,42,"漂流,漂着,軽石,噴出,噴火"
山里雅彦,山里 雅彦,議長,男,無所属,無会派,"1,2,3,4,5",2916,財政・税金,0.572813,40,"剰余,補欠,収穫,繰り入れ,ｐｆｉ"
山里雅彦,山里 雅彦,議長,男,無所属,無会派,"1,2,3,4,5",2916,行政・議会運営,1.223702,72,"陳情,議席,表決,動議,流会"
山里雅彦,山里 雅彦,議長,男,無所属,無会派,"1,2,3,4,5",2916,安全保障・基地問題,0.495648,24,"弾薬,ｅｅｚ,火薬,誤発,実弾"
新里匠,新里 匠,議員,男,自由民主党,宮古進政会,"4,5",941,暮らし・福祉,0.223271,11,"不妊,就農,休業,人権,就労"
新里匠,新里 匠,議員,男,自由民主党,宮古進政会,"4,5",941,医療・健康,0.293826,13,"不妊,疎通,ｐｃｒ,接種,医師"
新里匠,新里 匠,議員,男,自由民主党,宮古進政会,"4,5",941,子ども・教育,0.188264,12,"学園,教科,休校,授業,学級"
新里匠,新里 匠,議員,男,自由民主党,宮古進政会,"4,5",941,まちづくり・インフラ,0.482901,21,"断水,水量,取水,埋め立て,埠頭"
新里匠,新里 匠,議員,男,自由民主党,宮古進政会,"4,5",941,農業・水産業,0.341207,17,"農振,ｇａｐ,食料,圃場,飼料"
新里匠,新里 匠,議員,男,自由民主党,宮古進政会,"4,5",941,観光・産業,0.231148,13,"祝賀,物流,物価,飲食,球場"
新里匠,新里 匠,議員,男,自由民主党,宮古進政会,"4,5",941,環境・防災,0.279779,17,"断水,防火,太陽,流用,汚泥"
新里匠,新里 匠,議員,男,自由民主党,宮古進政会,"4,5",941,財政・税金,0.539603,24,"ｐｆｉ,損傷,収穫,金融,落札"
新里匠,新里 匠,議員,男,自由民主党,宮古進政会,"4,5",941,行政・議会運営,1.010689,43,"声明,投票,選考,任用,開示"
新里匠,新里 匠,議員,男,自由民主党,宮古進政会,"4,5",941,安全保障・基地問題,0.348519,14,"日米,米軍,軍属,軍人,領海"
芳山辰巳,芳山辰巳,農業委員会会長,,,,,156,暮らし・福祉,0.071913,3,"空き家,住居,就労"
芳山辰巳,芳山辰巳,農業委員会会長,,,,,156,医療・健康,0,0,
芳山辰巳,芳山辰巳,農業委員会会長,,,,,156,子ども・教育,0.02393,1,学区
芳山辰巳,芳山辰巳,農業委員会会長,,,,,156,まちづくり・インフラ,0.158052,3,"残土,地盤,ｌｅｄ"
芳山辰巳,芳山辰巳,農業委員会会長,,,,,156,農業・水産業,0.202124,4,"農振,栽培,農村,養殖"
芳山辰巳,芳山辰巳,農業委員会会長,,,,,156,観光・産業,0,0,
芳山辰巳,芳山辰巳,農業委員会会長,,,,,156,環境・防災,0,0,
芳山辰巳,芳山辰巳,農業委員会会長,,,,,156,財政・税金,0.070649,1,賃借
芳山辰巳,芳山辰巳,農業委員会会長,,,,,156,行政・議会運営,0.506516,10,"勧告,告発,選任,任期,市議"
芳山辰巳,芳山辰巳,農業委員会会長,,,,,156,安全保障・基地問題,0,0,
来間克,来間 克,消防長,,,,,85,暮らし・福祉,0.04795,1,弁償
来間克,来間 克,消防長,,,,,85,医療・健康,0.127636,4,"患者,抗原,接種,医師"
来間克,来間 克,消防長,,,,,85,子ども・教育,0.071972,2,"小児,講座"
来間克,来間 克,消防長,,,,,85,まちづくり・インフラ,0.19682,5,"約款,水量,数量,土砂,ｉｔ"
来間克,来間 克,消防長,,,,,85,農業・水産業,0,0,
来間克,来間 克,消防長,,,,,85,観光・産業,0.192488,3,"音声,物品,製造"
来間克,来間 克,消防長,,,,,85,環境・防災,0.37083,9,"消火,警戒,警報,土砂,崖下"
来間克,来間 克,消防長,,,,,85,財政・税金,0.262239,6,"納入,収納,随意,落札,公庫"
来間克,来間 克,消防長,,,,,85,行政・議会運営,0.440182,12,"指令,規格,随意,連帯,起用"
来間克,来間 克,消防長,,,,,85,安全保障・基地問題,0.081831,2,"駐屯,弾薬"
砂川一弘,砂川一弘,振興開発プロジェクト局長,,,,,330,暮らし・福祉,0.127958,5,"就農,民泊,休業,引っ越し,受給"
砂川一弘,砂川一弘,振興開発プロジェクト局長,,,,,330,医療・健康,0.031221,3,"診療,接種,病気"
砂川一弘,砂川一弘,振興開発プロジェクト局長,,,,,330,子ども・教育,0.010671,1,講座
砂川一弘,砂川一弘,振興開発プロジェクト局長,,,,,330,まちづくり・インフラ,0.734273,23,"浚渫,取水,工区,農道,土砂"
砂川一弘,砂川一弘,振興開発プロジェクト局長,,,,,330,農業・水産業,0.852496,20,"肥育,蕎麦,養殖,漁港,栽培"
砂川一弘,砂川一弘,振興開発プロジェクト局長,,,,,330,観光・産業,0.192925,8,"航路,製造,売り払い,購買,民泊"
砂川一弘,砂川一弘,振興開発プロジェクト局長,,,,,330,環境・防災,0.41578,14,"防除,土砂,陥没,雨水,珊瑚"
砂川一弘,砂川一弘,振興開発プロジェクト局長,,,,,330,財政・税金,0.468016,21,"収穫,償却,公庫,減価,概算"
砂川一弘,砂川一弘,振興開発プロジェクト局長,,,,,330,行政・議会運営,0.335552,18,"解散,辞退,規格,選考,随意"
砂川一弘,砂川一弘,振興開発プロジェクト局長,,,,,330,安全保障・基地問題,0,0,
棚原芳樹,棚原 芳樹,副議長,男,無所属,-,"1,2,3,4",2345,暮らし・福祉,0.37633,17,"傍聴,人権,弁償,難病,就農"
棚原芳樹,棚原 芳樹,副議長,男,無所属,-,"1,2,3,4",2345,医療・健康,0.236406,14,"外科,難病,療養,診療,患者"
棚原芳樹,棚原 芳樹,副議長,男,無所属,-,"1,2,3,4",2345,子ども・教育,0.315023,18,"文教,学術,教科,休校,学区"
棚原芳樹,棚原 芳樹,副議長,男,無所属,-,"1,2,3,4",2345,まちづくり・インフラ,0.613596,33,"架橋,水域,工務,残土,用排水"
棚原芳樹,棚原 芳樹,副議長,男,無所属,-,"1,2,3,4",2345,農業・水産業,0.460238,24,"農漁業,牧場,漁協,栽培,漁港"
棚原芳樹,棚原 芳樹,副議長,男,無所属,-,"1,2,3,4",2345,観光・産業,0.469498,23,"祝辞,祝賀,受章,表彰,楽園"
棚原芳樹,棚原 芳樹,副議長,男,無所属,-,"1,2,3,4",2345,環境・防災,0.536915,29,"崖下,防除,充電,津波,廃校"
棚原芳樹,棚原 芳樹,副議長,男,無所属,-,"1,2,3,4",2345,財政・税金,0.524672,36,"追認,補欠,損傷,減給,落札"
棚原芳樹,棚原 芳樹,副議長,男,無所属,-,"1,2,3,4",2345,行政・議会運営,1.493239,70,"公報,陳情,請願,議席,表決"
棚原芳樹,棚原 芳樹,副議長,男,無所属,-,"1,2,3,4",2345,安全保障・基地問題,0.579697,24,"遺棄,軍艦,軍属,駐屯,遺体"
仲宗根均,仲宗根 均,会計管理者,,,,,246,暮らし・福祉,0.137473,5,"受給,弁償,引っ越し,休業,就労"
仲宗根均,仲宗根 均,会計管理者,,,,,246,医療・健康,0.125031,6,"認知,病気,虐待,健診,患者"
仲宗根均,仲宗根 均,会計管理者,,,,,246,子ども・教育,0.675587,14,"教科,学級,教職員,学力,授業"
仲宗根均,仲宗根 均,会計管理者,,,,,246,まちづくり・インフラ,0.197167,7,"造成,ｉｃｔ,敷設,外構,地盤"
仲宗根均,仲宗根 均,会計管理者,,,,,246,農業・水産業,0.133134,2,"生乳,食材"
仲宗根均,仲宗根 均,会計管理者,,,,,246,観光・産業,0.09456,3,"表彰,音楽,旅費"
仲宗根均,仲宗根 均,会計管理者,,,,,246,環境・防災,0.128683,4,"雨漏り,廃校,太陽,発電"
仲宗根均,仲宗根 均,会計管理者,,,,,246,財政・税金,0.297428,11,"充当,財団,概算,公債,剰余"
仲宗根均,仲宗根 均,会計管理者,,,,,246,行政・議会運営,0.475333,17,"謄本,承諾,行財政,解散,指令"
仲宗根均,仲宗根 均,会計管理者,,,,,246,安全保障・基地問題,0.019424,1,弾薬
座喜味一幸,座喜味一幸,市長,,,,,1081,暮らし・福祉,0.301784,16,"不妊,難病,人権,就農,傍聴"
座喜味一幸,座喜味一幸,市長,,,,,1081,医療・健康,0.363844,16,"ｐｃｒ,接種,不妊,疎通,難病"
座喜味一幸,座喜味一幸,市長,,,,,1081,子ども・教育,0.17493,12,"学力,卒業,学区,講座,学園"
座喜味一幸,座喜味一幸,市長,,,,,1081,まちづくり・インフラ,0.534577,27,"ｄｘ,ｉｃｔ,工法,水質,水源"
座喜味一幸,座喜味一幸,市長,,,,,1081,農業・水産業,0.492641,23,"農振,食材,山羊,肥料,養殖"
座喜味一幸,座喜味一幸,市長,,,,,1081,観光・産業,0.334004,15,"物流,物価,音響,表彰,球場"
座喜味一幸,座喜味一幸,市長,,,,,1081,環境・防災,0.450761,26,"脱炭,軽石,漂着,噴火,省エネ"
座喜味一幸,座喜味一幸,市長,,,,,1081,財政・税金,0.431972,27,"組み替え,ｐｆｉ,収穫,還元,損益"
座喜味一幸,座喜味一幸,市長,,,,,1081,行政・議会運営,0.790392,40,"政党,専決,選任,解任,任期"
座喜味一幸,座喜味一幸,市長,,,,,1081,安全保障・基地問題,0.266888,12,"弾薬,領海,領土,火薬,有事"
下地秀樹,下地秀樹,振興開発プロジェクト局長,,,,,83,暮らし・福祉,0.251777,4,"引っ越し,労務,傍聴,民宿"
下地秀樹,下地秀樹,振興開発プロジェクト局長,,,,,83,医療・健康,0,0,
下地秀樹,下地秀樹,振興開発プロジェクト局長,,,,,83,子ども・教育,0.033953,1,学術
下地秀樹,下地秀樹,振興開発プロジェクト局長,,,,,83,まちづくり・インフラ,0.477129,5,"外構,工区,約款,数量,敷設"
下地秀樹,下地秀樹,振興開発プロジェクト局長,,,,,83,農業・水産業,0,0,
下地秀樹,下地秀樹,振興開発プロジェクト局長,,,,,83,観光・産業,0.133963,3,"旅費,音声,民宿"
下地秀樹,下地秀樹,振興開発プロジェクト局長,,,,,83,環境・防災,0.029359,1,雨漏り
下地秀樹,下地秀樹,振興開発プロジェクト局長,,,,,83,財政・税金,0.366622,5,"増税,精算,随契,税額,概算"
下地秀樹,下地秀樹,振興開発プロジェクト局長,,,,,83,行政・議会運営,0.214548,4,"規程,決裁,随契,公益"
下地秀樹,下地秀樹,振興開発プロジェクト局長,,,,,83,安全保障・基地問題,0,0,
宮国泰誠,宮国泰誠,総務部長,,,,,310,暮らし・福祉,0.076188,2,"休業,受給"
宮国泰誠,宮国泰誠,総務部長,,,,,310,医療・健康,0.112196,4,"接種,ｐｃｒ,感覚,診療"
宮国泰誠,宮国泰誠,総務部長,,,,,310,子ども・教育,0.0403,2,"学力,卒業"
宮国泰誠,宮国泰誠,総務部長,,,,,310,まちづくり・インフラ,0.563431,10,"土工,型枠,数量,電力,工区"
宮国泰誠,宮国泰誠,総務部長,,,,,310,農業・水産業,0.059903,2,"漁港,食料"
宮国泰誠,宮国泰誠,総務部長,,,,,310,観光・産業,0.16496,5,"物品,旅費,音声,物産,球場"
宮国泰誠,宮国泰誠,総務部長,,,,,310,環境・防災,0.444061,9,"蓄電,充電,太陽,発電,津波"
宮国泰誠,宮国泰誠,総務部長,,,,,310,財政・税金,0.745862,19,"精算,繰り入れ,予備,公債,加算"
宮国泰誠,宮国泰誠,総務部長,,,,,310,行政・議会運営,0.948982,19,"審理,任用,記入,専決,選考"
宮国泰誠,宮国泰誠,総務部長,,,,,310,安全保障・基地問題,0.051308,2,"弾薬,有事"
平良恵栄,平良恵栄,農林水産部長,,,,,300,暮らし・福祉,0.082276,1,就農
平良恵栄,平良恵栄,農林水産部長,,,,,300,医療・健康,0,0,
平良恵栄,平良恵栄,農林水産部長,,,,,300,子ども・教育,0.024852,1,休園
平良恵栄,平良恵栄,農林水産部長,,,,,300,まちづくり・インフラ,0.493424,14,"破砕,用排水,取水,造成,ｉｃｔ"
平良恵栄,平良恵栄,農林水産部長,,,,,300,農業・水産業,0.946972,16,"ｈａｃｃｐ,山羊,漁港,食肉,養殖"
平良恵栄,平良恵栄,農林水産部長,,,,,300,観光・産業,0.082444,4,"飲食,物価,物流,航路"
平良恵栄,平良恵栄,農林水産部長,,,,,300,環境・防災,0.363379,9,"軽石,防除,漂着,土砂,雨漏り"
平良恵栄,平良恵栄,農林水産部長,,,,,300,財政・税金,0.33617,10,"収穫,還元,補填,概算,返済"
平良恵栄,平良恵栄,農林水産部長,,,,,300,行政・議会運営,0.359122,14,"選任,規程,解散,公社,審理"
平良恵栄,平良恵栄,農林水産部長,,,,,300,安全保障・基地問題,0,0,
狩俣勝紀,狩俣 勝紀,議員,男,無所属,幸政会,6,62,暮らし・福祉,0,0,
狩俣勝紀,狩俣 勝紀,議員,男,無所属,幸政会,6,62,医療・健康,0,0,
狩俣勝紀,狩俣 勝紀,議員,男,無所属,幸政会,6,62,子ども・教育,0.068854,2,"卒業,授業"
狩俣勝紀,狩俣 勝紀,議員,男,無所属,幸政会,6,62,まちづくり・インフラ,0.313999,7,"ｉｃｔ,水域,農道,水門,浄水"
狩俣勝紀,狩俣 勝紀,議員,男,無所属,幸政会,6,62,農業・水産業,0.466182,7,"耕土,養殖,圃場,牧場,農道"
狩俣勝紀,狩俣 勝紀,議員,男,無所属,幸政会,6,62,観光・産業,0.080502,2,"航路,表彰"
狩俣勝紀,狩俣 勝紀,議員,男,無所属,幸政会,6,62,環境・防災,0.212455,4,"断層,除草,陥没,雨水"
狩俣勝紀,狩俣 勝紀,議員,男,無所属,幸政会,6,62,財政・税金,0.149824,3,"概算,収穫,補充"
狩俣勝紀,狩俣 勝紀,議員,男,無所属,幸政会,6,62,行政・議会運営,0.090181,2,"解散,連合"
狩俣勝紀,狩俣 勝紀,議員,男,無所属,幸政会,6,62,安全保障・基地問題,0,0,
大城裕子,大城裕子,教育長,,,,,269,暮らし・福祉,0.107978,4,"休業,住居,尊厳,人権"
大城裕子,大城裕子,教育長,,,,,269,医療・健康,0.22585,8,"抗原,虐待,医師,認知,ｐｃｒ"
大城裕子,大城裕子,教育長,,,,,269,子ども・教育,0.797561,18,"教職員,授業,学力,入学,学園"
大城裕子,大城裕子,教育長,,,,,269,まちづくり・インフラ,0.112231,4,"ｉｃｔ,ｄｘ,敷設,ｉｔ"
大城裕子,大城裕子,教育長,,,,,269,農業・水産業,0.048533,2,"食材,食料"
大城裕子,大城裕子,教育長,,,,,269,観光・産業,0.195633,7,"音楽,演奏,球場,物価,工芸"
大城裕子,大城裕子,教育長,,,,,269,環境・防災,0.147513,5,"断層,廃校,漂流,警報,津波"
大城裕子,大城裕子,教育長,,,,,269,財政・税金,0.054544,3,"財団,金融,還元"
大城裕子,大城裕子,教育長,,,,,269,行政・議会運営,0.360201,16,"政党,公立,連合,連帯,連盟"
大城裕子,大城裕子,教育長,,,,,269,安全保障・基地問題,0.063596,2,"領土,戦争"
松堂英彦,松堂英彦,福祉政策課長,,,,,95,暮らし・福祉,0.195323,4,"受給,扶養,休業,住居"
松堂英彦,松堂英彦,福祉政策課長,,,,,95,医療・健康,0.381056,7,"認知,ｐｃｒ,医師,産後,疎通"
松堂英彦,松堂英彦,福祉政策課長,,,,,95,子ども・教育,0.103421,2,"講座,学力"
松堂英彦,松堂英彦,福祉政策課長,,,,,95,まちづくり・インフラ,0.153526,4,"電力,電源,架橋,浄化"
松堂英彦,松堂英彦,福祉政策課長,,,,,95,農業・水産業,0.061281,1,食料
松堂英彦,松堂英彦,福祉政策課長,,,,,95,観光・産業,0.156902,3,"物価,物品,ｊｔａ"
松堂英彦,松堂英彦,福祉政策課長,,,,,95,環境・防災,0.048232,1,蓄電
松堂英彦,松堂英彦,福祉政策課長,,,,,95,財政・税金,0.180724,4,"加算,減税,予備,滞納"
松堂英彦,松堂英彦,福祉政策課長,,,,,95,行政・議会運営,0.184262,4,"専決,部会,開通,閉鎖"
松堂英彦,松堂英彦,福祉政策課長,,,,,95,安全保障・基地問題,0.044778,1,戦没
久貝順一,久貝順一,子ども未来課長,,,,,437,暮らし・福祉,0.149756,6,"空き家,住居,就労,弁償,移住"
久貝順一,久貝順一,子ども未来課長,,,,,437,医療・健康,0.041734,2,"虐待,認知"
久貝順一,久貝順一,子ども未来課長,,,,,437,子ども・教育,0.363401,13,"教職員,校区,学級,学園,学年"
久貝順一,久貝順一,子ども未来課長,,,,,437,まちづくり・インフラ,0.400355,13,"ｄｘ,ｌｅｄ,電力,外構,ｉｃｔ"
久貝順一,久貝順一,子ども未来課長,,,,,437,農業・水産業,0.078075,5,"食材,漁協,飼料,肥料,農村"
久貝順一,久貝順一,子ども未来課長,,,,,437,観光・産業,0.241516,8,"叙勲,物価,物産,製造,旅客"
久貝順一,久貝順一,子ども未来課長,,,,,437,環境・防災,0.717239,19,"脱炭,蓄電,省エネ,充電,太陽"
久貝順一,久貝順一,子ども未来課長,,,,,437,財政・税金,0.337965,15,"随意,補佐,繰り入れ,返済,充当"
久貝順一,久貝順一,子ども未来課長,,,,,437,行政・議会運営,0.405456,21,"市制,随意,選考,任用,連盟"
久貝順一,久貝順一,子ども未来課長,,,,,437,安全保障・基地問題,0.255884,6,"火薬,駐屯,日米,弾薬,米軍"
與那覇勝重,與那覇勝重,会計管理者,,,,,901,暮らし・福祉,0.17409,8,"休業,受給,弁償,扶養,労務"
與那覇勝重,與那覇勝重,会計管理者,,,,,901,医療・健康,0.110762,6,"病気,疎通,患者,産後,虐待"
與那覇勝重,與那覇勝重,会計管理者,,,,,901,子ども・教育,0.050148,3,"教職員,講座,校区"
與那覇勝重,與那覇勝重,会計管理者,,,,,901,まちづくり・インフラ,0.247886,13,"数量,電力,工区,電源,土砂"
與那覇勝重,與那覇勝重,会計管理者,,,,,901,農業・水産業,0.121458,6,"食料,農村,肥料,漁港,山羊"
與那覇勝重,與那覇勝重,会計管理者,,,,,901,観光・産業,0.220653,10,"楽園,物価,旅費,ｊｔａ,飲食"
與那覇勝重,與那覇勝重,会計管理者,,,,,901,環境・防災,0.520213,20,"津波,地震,警報,太陽,発電"
與那覇勝重,與那覇勝重,会計管理者,,,,,901,財政・税金,0.849952,27,"ｐｆｉ,減税,充当,収納,予備"
與那覇勝重,與那覇勝重,会計管理者,,,,,901,行政・議会運営,0.963028,36,"任用,再任,職種,開示,選任"
